"pair","method_code","b_parallel","se_parallel","pval_parallel","b_serial","se_serial","pval_serial","abs_beta_delta","abs_se_delta","abs_pval_delta"
287,"weighted_mode",-0.542032548219583,22.5935524329483,0.980919122076542,-0.542032548219583,22.5935524329483,0.980919122076542,0,0,0
288,"ivw",0.270576964873657,0.119118853006434,0.0231174933571414,0.270576964873657,0.119118853006434,0.0231174933571414,0,0,0
288,"egger",0.3619910421774,0.179767957440326,0.0474077087048784,0.3619910421774,0.179767957440326,0.0474077087048784,0,0,0
288,"weighted_median",0.229985256776837,0.118534926967751,0.0523515028712557,0.229985256776837,0.118534926967751,0.0523515028712557,0,0,0
288,"simple_mode",0.230039818828003,34.6628832851292,0.994721205138906,0.230039818828003,34.6628832851292,0.994721205138906,0,0,0
288,"weighted_mode",0.230039818828003,34.7360329121607,0.994732321438671,0.230039818828003,34.7360329121607,0.994732321438671,0,0,0
289,"ivw",-0.1993217244744,0.140294677599855,0.155393469950411,-0.1993217244744,0.140294677599855,0.155393469950411,0,0,0
289,"egger",0.0164555900696769,0.201269365909612,0.935042537659327,0.0164555900696769,0.201269365909612,0.935042537659327,0,0,0
289,"weighted_median",0.00883487287742953,0.120237846642967,0.941425509426192,0.00883487287742953,0.120237846642967,0.941425509426192,0,0,0
289,"simple_mode",-1.10448984395888,230.762273864211,0.996192894438323,-1.10448984395888,230.762273864211,0.996192894438323,0,0,0
289,"weighted_mode",1.77664255913213,230.762273864211,0.99387606477066,1.77664255913213,230.762273864211,0.99387606477066,0,0,0
290,"ivw",-0.0495037080368017,0.15617686218713,0.75126477218774,-0.0495037080368017,0.15617686218713,0.75126477218774,0,0,0
290,"egger",0.140872836769366,0.230471447722796,0.54277519693523,0.140872836769366,0.230471447722796,0.54277519693523,0,0,0
290,"weighted_median",0.0957315369620706,0.116396095883463,0.410813168800467,0.0957315369620706,0.116396095883463,0.410813168800467,0,0,0
290,"simple_mode",-0.346204721859817,149.957640487306,0.998163615246482,-0.346204721859817,149.957640487306,0.998163615246482,0,0,0
290,"weighted_mode",-0.346204721859817,150.172198407258,0.998166238969048,-0.346204721859817,150.172198407258,0.998166238969048,0,0,0
291,"ivw",0.132769960165139,0.151225464537359,0.379965242173999,0.132769960165139,0.151225464537359,0.379965242173999,0,0,0
291,"egger",-0.297182299971658,0.23240141403764,0.204683760151584,-0.297182299971658,0.23240141403764,0.204683760151584,0,0,0
291,"weighted_median",0.0995525541543003,0.125541358530176,0.427785912624034,0.0995525541543003,0.125541358530176,0.427785912624034,0,0,0
291,"simple_mode",0.829289574763745,139.329631425409,0.995265656095044,0.829289574763745,139.329631425409,0.995265656095044,0,0,0
291,"weighted_mode",-0.357122413171532,137.493612341059,0.997933983567514,-0.357122413171532,137.493612341059,0.997933983567514,0,0,0
292,"ivw",-0.193244257884832,0.142185488572737,0.174114991168633,-0.193244257884832,0.142185488572737,0.174114991168633,0,0,0
292,"egger",0.00582918290375455,0.212971648576029,0.97823223121256,0.00582918290375455,0.212971648576029,0.97823223121256,0,0,0
292,"weighted_median",-0.0935030574713882,0.12691348651683,0.461276568932855,-0.0935030574713882,0.12691348651683,0.461276568932855,0,0,0
292,"simple_mode",0.101002487748893,123.817759793475,0.999351143349416,0.101002487748893,123.817759793475,0.999351143349416,0,0,0
292,"weighted_mode",0.101002487748893,123.996384491574,0.999352078068584,0.101002487748893,123.996384491574,0.999352078068584,0,0,0
293,"ivw",0.0863722414859382,0.14793708463231,0.559324989231729,0.0863722414859382,0.14793708463231,0.559324989231729,0,0,0
293,"egger",-0.00966381157734088,0.217077012025086,0.964602521887443,-0.00966381157734088,0.217077012025086,0.964602521887443,0,0,0
293,"weighted_median",0.112731892408572,0.102400799839057,0.270945062450786,0.112731892408572,0.102400799839057,0.270945062450786,0,0,0
293,"simple_mode",0.43586395740024,59.1236426379341,0.994136114622504,0.43586395740024,59.1236426379341,0.994136114622504,0,0,0
293,"weighted_mode",0.43586395740024,60.1803064942809,0.994239072640483,0.43586395740024,60.1803064942809,0.994239072640483,0,0,0
294,"ivw",-0.305972196598244,0.122901401605282,0.0127896107321566,-0.305972196598244,0.122901401605282,0.0127896107321566,0,0,0
294,"egger",0.0244161869812933,0.184687276782307,0.895155778105496,0.0244161869812933,0.184687276782307,0.895155778105496,0,0,0
294,"weighted_median",-0.0719933917060023,0.0987774398234661,0.46609679995606,-0.0719933917060023,0.0987774398234661,0.46609679995606,0,0,0
294,"simple_mode",-0.290413142033751,98.530625796783,0.99765553330131,-0.290413142033751,98.530625796783,0.99765553330131,0,0,0
294,"weighted_mode",-0.290413142033751,99.3451246176385,0.997674754776341,-0.290413142033751,99.3451246176385,0.997674754776341,0,0,0
295,"ivw",0.0448658612442691,0.158958992567984,0.777753338202654,0.0448658612442691,0.158958992567984,0.777753338202654,0,0,0
295,"egger",0.339047271898011,0.25665885889825,0.19026631278802,0.339047271898011,0.25665885889825,0.19026631278802,0,0,0
295,"weighted_median",0.188195848823414,0.119819117245972,0.116260182354691,0.188195848823414,0.119819117245972,0.116260182354691,0,0,0
295,"simple_mode",-0.202865612593144,208.095514184795,0.999224565125474,-0.202865612593144,208.095514184795,0.999224565125474,0,0,0
295,"weighted_mode",-0.202865612593144,208.484981498082,0.999226013701954,-0.202865612593144,208.484981498082,0.999226013701954,0,0,0
296,"ivw",-0.172799361227334,0.150907350494753,0.252180487109015,-0.172799361227334,0.150907350494753,0.252180487109015,0,0,0
296,"egger",0.165759859946267,0.245648439551754,0.50175794151506,0.165759859946267,0.245648439551754,0.50175794151506,0,0,0
296,"weighted_median",-0.25334692891859,0.140257285236282,0.0708712752530789,-0.25334692891859,0.140257285236282,0.0708712752530789,0,0,0
296,"simple_mode",0.0214963161378832,17.4796247201782,0.999021791334264,0.0214963161378832,17.4796247201782,0.999021791334264,0,0,0
296,"weighted_mode",-0.206225015265423,17.5258669943295,0.990640527604421,-0.206225015265423,17.5258669943295,0.990640527604421,0,0,0
297,"ivw",-0.104339282485342,0.159589380652306,0.513241694394014,-0.104339282485342,0.159589380652306,0.513241694394014,0,0,0
297,"egger",-0.162837074049774,0.236094112086103,0.492370844673438,-0.162837074049774,0.236094112086103,0.492370844673438,0,0,0
297,"weighted_median",0.187290599402458,0.111650086036701,0.0934489843006254,0.187290599402458,0.111650086036701,0.0934489843006254,0,0,0
297,"simple_mode",-1.05620421566427,307.948455656945,0.997271847239676,-1.05620421566427,307.948455656945,0.997271847239676,0,0,0
297,"weighted_mode",-1.05620421566427,307.920053290732,0.997271595597454,-1.05620421566427,307.920053290732,0.997271595597454,0,0,0
298,"ivw",0.135984988779225,0.154097386264279,0.377527367388965,0.135984988779225,0.154097386264279,0.377527367388965,0,0,0
298,"egger",0.383315169466618,0.242772466683071,0.118303516267761,0.383315169466618,0.242772466683071,0.118303516267761,0,0,0
298,"weighted_median",0.115224401537749,0.106264403690013,0.278223844348403,0.115224401537749,0.106264403690013,0.278223844348403,0,0,0
298,"simple_mode",-1.50111660638417,388.856639754669,0.996929398208462,-1.50111660638417,388.856639754669,0.996929398208462,0,0,0
298,"weighted_mode",-1.50111660638417,386.165921760795,0.99690800304891,-1.50111660638417,386.165921760795,0.99690800304891,0,0,0
299,"ivw",0.0566866506417001,0.168993104322771,0.737294966964886,0.0566866506417001,0.168993104322771,0.737294966964886,0,0,0
299,"egger",-0.33370160611402,0.245142809389654,0.177255414530273,-0.33370160611402,0.245142809389654,0.177255414530273,0,0,0
299,"weighted_median",-0.20353053672157,0.109566480379795,0.0632260424744861,-0.20353053672157,0.109566480379795,0.0632260424744861,0,0,0
299,"simple_mode",0.0382210541885637,61.5323762604767,0.99950591846169,0.0382210541885637,61.5323762604767,0.99950591846169,0,0,0
299,"weighted_mode",0.0382210541885637,61.3428802746004,0.999504392180962,0.0382210541885637,61.3428802746004,0.999504392180962,0,0,0
300,"ivw",-0.137155899669079,0.141725095853454,0.333164171275749,-0.137155899669079,0.141725095853454,0.333164171275749,0,0,0
300,"egger",0.00637381403484944,0.210084705278451,0.975872049974209,0.00637381403484944,0.210084705278451,0.975872049974209,0,0,0
300,"weighted_median",-0.0575862997714292,0.0844857365586635,0.495485763133723,-0.0575862997714292,0.0844857365586635,0.495485763133723,0,0,0
300,"simple_mode",-0.753297343630058,102.155339748767,0.994134553748555,-0.753297343630058,102.155339748767,0.994134553748555,0,0,0
300,"weighted_mode",-0.753297343630058,102.067958360083,0.994129532374263,-0.753297343630058,102.067958360083,0.994129532374263,0,0,0
301,"ivw",0.0553997204405688,0.111648386679432,0.619754631791054,0.0553997204405688,0.111648386679432,0.619754631791054,0,0,0
301,"egger",0.079309902682227,0.1662975399299,0.634722381481574,0.079309902682227,0.1662975399299,0.634722381481574,0,0,0
301,"weighted_median",-0.0540128135337947,0.11877688501326,0.649295010909956,-0.0540128135337947,0.11877688501326,0.649295010909956,0,0,0
301,"simple_mode",-0.0523103158737444,114.569024176826,0.999636821781784,-0.0523103158737444,114.569024176826,0.999636821781784,0,0,0
301,"weighted_mode",-0.0523103158737444,114.085085848165,0.999635281213653,-0.0523103158737444,114.085085848165,0.999635281213653,0,0,0
302,"ivw",-0.10257540022349,0.101200290212511,0.310779383837614,-0.10257540022349,0.101200290212511,0.310779383837614,0,0,0
302,"egger",0.135886106511027,0.143079133840507,0.345111366908252,0.135886106511027,0.143079133840507,0.345111366908252,0,0,0
302,"weighted_median",-0.00968124905589325,0.108705917594178,0.929034957225011,-0.00968124905589325,0.108705917594178,0.929034957225011,0,0,0
302,"simple_mode",0.305718806391957,108.061309929301,0.9977496450686,0.305718806391957,108.061309929301,0.9977496450686,0,0,0
302,"weighted_mode",0.305718806391957,107.697417406001,0.997742041496192,0.305718806391957,107.697417406001,0.997742041496192,0,0,0
303,"ivw",-0.0968627613482377,0.106786220111025,0.364368866871419,-0.0968627613482377,0.106786220111025,0.364368866871419,0,0,0
303,"egger",-0.135740766176297,0.154636404050407,0.382677671147435,-0.135740766176297,0.154636404050407,0.382677671147435,0,0,0
303,"weighted_median",-0.244431599111664,0.121980689951915,0.0450856095397059,-0.244431599111664,0.121980689951915,0.0450856095397059,0,0,0
303,"simple_mode",0.00840907923493628,12.3611959764513,0.999458887459058,0.00840907923493628,12.3611959764513,0.999458887459058,0,0,0
303,"weighted_mode",0.00840907923493628,12.2747184144165,0.999455075226112,0.00840907923493628,12.2747184144165,0.999455075226112,0,0,0
304,"ivw",-0.191514398955103,0.161476257106274,0.235613597975999,-0.191514398955103,0.161476257106274,0.235613597975999,0,0,0
304,"egger",0.213334546980661,0.233717437097599,0.364096511345025,0.213334546980661,0.233717437097599,0.364096511345025,0,0,0
304,"weighted_median",-0.0232543674478607,0.13448056719438,0.862714382231525,-0.0232543674478607,0.13448056719438,0.862714382231525,0,0,0
304,"simple_mode",-0.1897665846633,32.2859247361182,0.995324762686763,-0.1897665846633,32.2859247361182,0.995324762686763,0,0,0
304,"weighted_mode",-0.1897665846633,32.137071123965,0.995303108012956,-0.1897665846633,32.137071123965,0.995303108012956,0,0,0
305,"ivw",0.142744934233619,0.137965649310939,0.300836541953306,0.142744934233619,0.137965649310939,0.300836541953306,0,0,0
305,"egger",0.105208892169622,0.1992212490462,0.598891276161262,0.105208892169622,0.1992212490462,0.598891276161262,0,0,0
305,"weighted_median",0.186082685468503,0.115355486125239,0.106717604045658,0.186082685468503,0.115355486125239,0.106717604045658,0,0,0
305,"simple_mode",-0.00846932983727555,14.3933233705494,0.999531954990273,-0.00846932983727555,14.3933233705494,0.999531954990273,0,0,0
305,"weighted_mode",-0.00846932983727555,14.4363835851833,0.99953335105433,-0.00846932983727555,14.4363835851833,0.99953335105433,0,0,0
306,"ivw",-0.27541343369625,0.133739771077575,0.0394632728737359,-0.27541343369625,0.133739771077575,0.0394632728737359,0,0,0
306,"egger",-0.17235057744189,0.198844007711516,0.388664303939632,-0.17235057744189,0.198844007711516,0.388664303939632,0,0,0
306,"weighted_median",-0.0441133067544128,0.113739403595434,0.698130431031458,-0.0441133067544128,0.113739403595434,0.698130431031458,0,0,0
306,"simple_mode",-0.0204916652002041,34.3758158930759,0.99952584111682,-0.0204916652002041,34.3758158930759,0.99952584111682,0,0,0
306,"weighted_mode",-0.0204916652002041,34.358640730244,0.999525604094782,-0.0204916652002041,34.358640730244,0.999525604094782,0,0,0
307,"ivw",-0.316796224833652,0.112860117555572,0.0050008164790152,-0.316796224833652,0.112860117555572,0.0050008164790152,0,0,0
307,"egger",-0.065562930711943,0.168392677771567,0.698055079058527,-0.065562930711943,0.168392677771567,0.698055079058527,0,0,0
307,"weighted_median",-0.151159173643205,0.135480836992561,0.264540444965299,-0.151159173643205,0.135480836992561,0.264540444965299,0,0,0
307,"simple_mode",-0.0320105360709784,15.2413452513375,0.998329413361768,-0.0320105360709784,15.2413452513375,0.998329413361768,0,0,0
307,"weighted_mode",-0.0320105360709784,15.3306777599163,0.998339147926496,-0.0320105360709784,15.3306777599163,0.998339147926496,0,0,0
308,"ivw",-0.00328225546911499,0.147810013873966,0.982283705393379,-0.00328225546911499,0.147810013873966,0.982283705393379,0,0,0
308,"egger",0.271102262641953,0.207863270667773,0.195893954774325,0.271102262641953,0.207863270667773,0.195893954774325,0,0,0
308,"weighted_median",0.129370941864836,0.117154225384006,0.269472162747229,0.129370941864836,0.117154225384006,0.269472162747229,0,0,0
308,"simple_mode",0.0903744406161806,92.6547971704671,0.999224150788212,0.0903744406161806,92.6547971704671,0.999224150788212,0,0,0
308,"weighted_mode",0.0903744406161806,92.7316178537082,0.999224793516645,0.0903744406161806,92.7316178537082,0.999224793516645,0,0,0
309,"ivw",0.0457182463143634,0.151575830756392,0.762942040322334,0.0457182463143634,0.151575830756392,0.762942040322334,0,0,0
309,"egger",-0.023355534884689,0.221684408149926,0.916357929205387,-0.023355534884689,0.221684408149926,0.916357929205387,0,0,0
309,"weighted_median",-0.0777585850170455,0.102517118887511,0.448155505304051,-0.0777585850170455,0.102517118887511,0.448155505304051,0,0,0
309,"simple_mode",-0.597395922037704,56.214958227067,0.99154717716347,-0.597395922037704,56.214958227067,0.99154717716347,0,0,0
309,"weighted_mode",-0.597395922037704,56.4312258697273,0.991579570626052,-0.597395922037704,56.4312258697273,0.991579570626052,0,0,0
310,"ivw",-0.0588366626501063,0.145361009528918,0.68565221212965,-0.0588366626501063,0.145361009528918,0.68565221212965,0,0,0
310,"egger",0.285137732407146,0.212300124051099,0.18304149112076,0.285137732407146,0.212300124051099,0.18304149112076,0,0,0
310,"weighted_median",0.200889326287994,0.12092685575751,0.0966639327662933,0.200889326287994,0.12092685575751,0.0966639327662933,0,0,0
310,"simple_mode",0.216414882666356,16.5187036395112,0.989579267077459,0.216414882666356,16.5187036395112,0.989579267077459,0,0,0
310,"weighted_mode",0.216414882666356,16.5453749505537,0.989596064433286,0.216414882666356,16.5453749505537,0.989596064433286,0,0,0
311,"ivw",0.134353638349398,0.133355799844575,0.31370294981065,0.134353638349398,0.133355799844575,0.31370294981065,0,0,0
311,"egger",0.0838313936179656,0.208578131208021,0.688815828180261,0.0838313936179656,0.208578131208021,0.688815828180261,0,0,0
311,"weighted_median",0.106315563603676,0.106241239839635,0.316972072723831,0.106315563603676,0.106241239839635,0.316972072723831,0,0,0
311,"simple_mode",-0.0188896316746359,9.9842712633055,0.998495103832862,-0.0188896316746359,9.9842712633055,0.998495103832862,0,0,0
311,"weighted_mode",-0.0188896316746359,9.99540664444646,0.99849678036017,-0.0188896316746359,9.99540664444646,0.99849678036017,0,0,0
312,"ivw",-0.00654563307074838,0.139335629591716,0.962531197124224,-0.00654563307074838,0.139335629591716,0.962531197124224,0,0,0
312,"egger",0.176237558242776,0.211521849810932,0.407219127985743,0.176237558242776,0.211521849810932,0.407219127985743,0,0,0
312,"weighted_median",-0.0650817499044506,0.108114523451525,0.547193797815748,-0.0650817499044506,0.108114523451525,0.547193797815748,0,0,0
312,"simple_mode",-0.828087041751083,75.125467594346,0.991232423215932,-0.828087041751083,75.125467594346,0.991232423215932,0,0,0
312,"weighted_mode",-0.828087041751083,74.8858073405984,0.991204365120708,-0.828087041751083,74.8858073405984,0.991204365120708,0,0,0
313,"ivw",-0.12681488929399,0.122396997482683,0.300157930631866,-0.12681488929399,0.122396997482683,0.300157930631866,0,0,0
313,"egger",-0.329287888853155,0.172970250261108,0.0605419344081198,-0.329287888853155,0.172970250261108,0.0605419344081198,0,0,0
313,"weighted_median",-0.0558247128460529,0.122834425844265,0.649489693172436,-0.0558247128460529,0.122834425844265,0.649489693172436,0,0,0
313,"simple_mode",-0.222886087972263,153.632961813169,0.998846020524126,-0.222886087972263,153.632961813169,0.998846020524126,0,0,0
313,"weighted_mode",-0.222886087972263,153.53364497288,0.998845274045959,-0.222886087972263,153.53364497288,0.998845274045959,0,0,0
314,"ivw",-0.194106469005318,0.145102832664159,0.180988835237457,-0.194106469005318,0.145102832664159,0.180988835237457,0,0,0
314,"egger",0.0890202925151521,0.214464896926694,0.679193748576956,0.0890202925151521,0.214464896926694,0.679193748576956,0,0,0
314,"weighted_median",-0.141270705836159,0.115411309766058,0.22092848936082,-0.141270705836159,0.115411309766058,0.22092848936082,0,0,0
314,"simple_mode",-0.0709617485483209,52.0989614717396,0.998916585143714,-0.0709617485483209,52.0989614717396,0.998916585143714,0,0,0
314,"weighted_mode",-0.0709617485483209,52.0989614717396,0.998916585143714,-0.0709617485483209,52.0989614717396,0.998916585143714,0,0,0
315,"ivw",0.0364350695504106,0.147727069179997,0.80518859919089,0.0364350695504106,0.147727069179997,0.80518859919089,0,0,0
315,"egger",0.0779360906852154,0.215950108338746,0.719126521447246,0.0779360906852154,0.215950108338746,0.719126521447246,0,0,0
315,"weighted_median",0.201241451940204,0.10405509052558,0.05311441950621,0.201241451940204,0.10405509052558,0.05311441950621,0,0,0
315,"simple_mode",-0.328866827956857,37.9408195979121,0.993105424429385,-0.328866827956857,37.9408195979121,0.993105424429385,0,0,0
315,"weighted_mode",0.616224537212958,37.8865786968229,0.987062990578653,0.616224537212958,37.8865786968229,0.987062990578653,0,0,0
316,"ivw",-0.171984061256482,0.146005004396414,0.238823458720337,-0.171984061256482,0.146005004396414,0.238823458720337,0,0,0
316,"egger",-0.211709426670879,0.215607501566706,0.32909929571267,-0.211709426670879,0.215607501566706,0.32909929571267,0,0,0
316,"weighted_median",-0.0913480043775683,0.140298877120905,0.51498467175444,-0.0913480043775683,0.140298877120905,0.51498467175444,0,0,0
316,"simple_mode",-0.513338482349335,28.5155486604592,0.985681483499951,-0.513338482349335,28.5155486604592,0.985681483499951,0,0,0
316,"weighted_mode",-0.00251961222938946,28.6119325270982,0.999929953539446,-0.00251961222938946,28.6119325270982,0.999929953539446,0,0,0
317,"ivw",-0.226282954597701,0.145391341731658,0.119619755354808,-0.226282954597701,0.145391341731658,0.119619755354808,0,0,0
317,"egger",-0.198849303885782,0.208360085259867,0.34277929779562,-0.198849303885782,0.208360085259867,0.34277929779562,0,0,0
317,"weighted_median",-0.255296770007082,0.113333447707325,0.0242833533805331,-0.255296770007082,0.113333447707325,0.0242833533805331,0,0,0
317,"simple_mode",0.24546693919044,14.0112534606944,0.986065441647683,0.24546693919044,14.0112534606944,0.986065441647683,0,0,0
317,"weighted_mode",-0.555555376204546,13.9014573848063,0.968220307833808,-0.555555376204546,13.9014573848063,0.968220307833808,0,0,0
318,"ivw",-0.122165074917168,0.158814770735684,0.441756825762559,-0.122165074917168,0.158814770735684,0.441756825762559,0,0,0
318,"egger",-0.044673013397749,0.240748281716302,0.85326026664065,-0.044673013397749,0.240748281716302,0.85326026664065,0,0,0
318,"weighted_median",0.0770375903755488,0.108574078598672,0.47798978875326,0.0770375903755488,0.108574078598672,0.47798978875326,0,0,0
318,"simple_mode",0.239265693421846,49.1554564541336,0.996128255912726,0.239265693421846,49.1554564541336,0.996128255912726,0,0,0
318,"weighted_mode",0.239265693421846,48.8081076840756,0.996100702402802,0.239265693421846,48.8081076840756,0.996100702402802,0,0,0
319,"ivw",0.0358125843570092,0.133927495144427,0.789159060157459,0.0358125843570092,0.133927495144427,0.789159060157459,0,0,0
319,"egger",0.337691363977632,0.19710674544411,0.0905411866756614,0.337691363977632,0.19710674544411,0.0905411866756614,0,0,0
319,"weighted_median",0.105695144556505,0.106635933867821,0.321598886752931,0.105695144556505,0.106635933867821,0.321598886752931,0,0,0
319,"simple_mode",0.826463920264274,64.3510345324586,0.989784586283312,0.826463920264274,64.3510345324586,0.989784586283312,0,0,0
319,"weighted_mode",0.826463920264274,64.3510345324586,0.989784586283312,0.826463920264274,64.3510345324586,0.989784586283312,0,0,0
320,"ivw",-0.193050115370885,0.158861631387447,0.22428631390753,-0.193050115370885,0.158861631387447,0.22428631390753,0,0,0
320,"egger",-0.308217919078122,0.226928067095554,0.178212420442657,-0.308217919078122,0.226928067095554,0.178212420442657,0,0,0
320,"weighted_median",-0.401829349021006,0.161528316587368,0.0128582531958165,-0.401829349021006,0.161528316587368,0.0128582531958165,0,0,0
320,"simple_mode",-0.214156131198909,17.3343529519796,0.990173216821847,-0.214156131198909,17.3343529519796,0.990173216821847,0,0,0
320,"weighted_mode",-0.214156131198909,17.1806541683036,0.990085310635631,-0.214156131198909,17.1806541683036,0.990085310635631,0,0,0
321,"ivw",-0.324345285127669,0.12297099311479,0.00835010225805786,-0.324345285127669,0.12297099311479,0.00835010225805786,0,0,0
321,"egger",-0.219010966556626,0.184448745618735,0.238590967758811,-0.219010966556626,0.184448745618735,0.238590967758811,0,0,0
321,"weighted_median",-0.141580717038709,0.126320022526202,0.2623688390076,-0.141580717038709,0.126320022526202,0.2623688390076,0,0,0
321,"simple_mode",-0.676139329414443,57.4128527700875,0.990632653410546,-0.676139329414443,57.4128527700875,0.990632653410546,0,0,0
321,"weighted_mode",-0.676139329414443,57.6995849385817,0.990679201316147,-0.676139329414443,57.6995849385817,0.990679201316147,0,0,0
322,"ivw",-0.0634592806891072,0.180794349164643,0.725586422452954,-0.0634592806891072,0.180794349164643,0.725586422452954,0,0,0
322,"egger",-0.297377644921088,0.286653266890241,0.302669241067045,-0.297377644921088,0.286653266890241,0.302669241067045,0,0,0
322,"weighted_median",-0.186918791622661,0.140186560055307,0.182414534949492,-0.186918791622661,0.140186560055307,0.182414534949492,0,0,0
322,"simple_mode",-0.239793372157025,58.0360378771697,0.996713468121739,-0.239793372157025,58.0360378771697,0.996713468121739,0,0,0
322,"weighted_mode",-0.239793372157025,57.8600414442699,0.996703471334227,-0.239793372157025,57.8600414442699,0.996703471334227,0,0,0
323,"ivw",-0.0986775417489441,0.163129664522225,0.545243782542339,-0.0986775417489441,0.163129664522225,0.545243782542339,0,0,0
323,"egger",-0.444879821480858,0.249746770599513,0.078655028991162,-0.444879821480858,0.249746770599513,0.078655028991162,0,0,0
323,"weighted_median",-0.349889232824649,0.129295416651294,0.00680739348348113,-0.349889232824649,0.129295416651294,0.00680739348348113,0,0,0
323,"simple_mode",0.761782727667651,42.4792195028858,0.985736348849618,0.761782727667651,42.4792195028858,0.985736348849618,0,0,0
323,"weighted_mode",-0.74351833157859,42.3371986223549,0.986031600618096,-0.74351833157859,42.3371986223549,0.986031600618096,0,0,0
324,"ivw",-0.456017365752919,0.177145527107863,0.010045684907586,-0.456017365752919,0.177145527107863,0.010045684907586,0,0,0
324,"egger",-0.157600136977342,0.245855860396068,0.523337584186605,-0.157600136977342,0.245855860396068,0.523337584186605,0,0,0
324,"weighted_median",-0.159845877923889,0.13535729101528,0.23763525142924,-0.159845877923889,0.13535729101528,0.23763525142924,0,0,0
324,"simple_mode",0.117704875049671,56.8046549018606,0.998351800072462,0.117704875049671,56.8046549018606,0.998351800072462,0,0,0
324,"weighted_mode",0.117704875049671,57.2502840800382,0.998364629439848,0.117704875049671,57.2502840800382,0.998364629439848,0,0,0
325,"ivw",0.28541785800039,0.145582687336613,0.0499349722418269,0.28541785800039,0.145582687336613,0.0499349722418269,0,0,0
325,"egger",0.278152204016482,0.21707565895816,0.203768723145512,0.278152204016482,0.21707565895816,0.203768723145512,0,0,0
325,"weighted_median",0.145109951722433,0.124606952856057,0.244204687691448,0.145109951722433,0.124606952856057,0.244204687691448,0,0,0
325,"simple_mode",0.0390917197009957,76.5585637215947,0.99959384606971,0.0390917197009957,76.5585637215947,0.99959384606971,0,0,0
325,"weighted_mode",0.0390917197009957,76.5585637215947,0.99959384606971,0.0390917197009957,76.5585637215947,0.99959384606971,0,0,0
326,"ivw",0.0188115785682623,0.0867372358125049,0.828301802655313,0.0188115785682623,0.0867372358125049,0.828301802655313,0,0,0
326,"egger",-0.0896851335867402,0.130769845624455,0.494806678597051,-0.0896851335867402,0.130769845624455,0.494806678597051,0,0,0
326,"weighted_median",-0.000266664535839289,0.0775440083988114,0.997256176188298,-0.000266664535839289,0.0775440083988114,0.997256176188298,0,0,0
326,"simple_mode",0.0398246217361653,1.06342208141134,0.970218750902063,0.0398246217361653,1.06342208141134,0.970218750902063,0,0,0
326,"weighted_mode",-0.0843647764222139,1.05654278659681,0.936553633533273,-0.0843647764222139,1.05654278659681,0.936553633533273,0,0,0
327,"ivw",-0.11616453966561,0.0952009839140515,0.222387876196283,-0.11616453966561,0.0952009839140515,0.222387876196283,0,0,0
327,"egger",-0.181487439591756,0.146858061122473,0.220148797943797,-0.181487439591756,0.146858061122473,0.220148797943797,0,0,0
327,"weighted_median",-0.1032112426209,0.090561684783505,0.254420094777276,-0.1032112426209,0.090561684783505,0.254420094777276,0,0,0
327,"simple_mode",-0.0811628692194673,3.276077287351,0.980295838409647,-0.0811628692194673,3.276077287351,0.980295838409647,0,0,0
327,"weighted_mode",-0.0811628692194673,3.276077287351,0.980295838409647,-0.0811628692194673,3.276077287351,0.980295838409647,0,0,0
328,"ivw",-0.0481842066601434,0.0764792070231832,0.528674854985717,-0.0481842066601434,0.0764792070231832,0.528674854985717,0,0,0
328,"egger",0.0793487278572598,0.111701188511578,0.479542926786522,0.0793487278572598,0.111701188511578,0.479542926786522,0,0,0
328,"weighted_median",-0.121433292430249,0.0732306767675402,0.0972710867223422,-0.121433292430249,0.0732306767675402,0.0972710867223422,0,0,0
328,"simple_mode",-0.0893250966694982,9.56507760865329,0.992571890677774,-0.0893250966694982,9.56507760865329,0.992571890677774,0,0,0
328,"weighted_mode",-0.0893250966694982,9.64484792613725,0.992633325074813,-0.0893250966694982,9.64484792613725,0.992633325074813,0,0,0
329,"ivw",-0.154799920235927,0.111644619954458,0.165581558771353,-0.154799920235927,0.111644619954458,0.165581558771353,0,0,0
329,"egger",0.00941461239360404,0.167756577072422,0.955385601051618,0.00941461239360404,0.167756577072422,0.955385601051618,0,0,0
329,"weighted_median",0.0899648524279135,0.103889227822562,0.386507153121266,0.0899648524279135,0.103889227822562,0.386507153121266,0,0,0
329,"simple_mode",-0.405622374230461,11.544884322844,0.972059025324123,-0.405622374230461,11.544884322844,0.972059025324123,0,0,0
329,"weighted_mode",0.258352742118994,11.4713929004797,0.982087366687568,0.258352742118994,11.4713929004797,0.982087366687568,0,0,0
330,"ivw",0.0870823751628836,0.0802109656871364,0.277626474352385,0.0870823751628836,0.0802109656871364,0.277626474352385,0,0,0
330,"egger",0.042927050771041,0.115037242573419,0.710017908226932,0.042927050771041,0.115037242573419,0.710017908226932,0,0,0
330,"weighted_median",0.110351459960121,0.0588544362097862,0.060794144591377,0.110351459960121,0.0588544362097862,0.060794144591377,0,0,0
330,"simple_mode",-0.00304379764884599,3.96374543813059,0.999389185048325,-0.00304379764884599,3.96374543813059,0.999389185048325,0,0,0
330,"weighted_mode",-0.00304379764884599,4.06814714975319,0.999404860517251,-0.00304379764884599,4.06814714975319,0.999404860517251,0,0,0
331,"ivw",0.0245784962695237,0.118796013104112,0.836090578581484,0.0245784962695237,0.118796013104112,0.836090578581484,0,0,0
